wallet_id,ts,event_type,token,amount,bonus_id,tx_hash
w00289,2025-09-08T02:09:56Z,payout,USDC,20.74,,0x1ded9c9746494ec081c526451b075430
w00132,2025-09-08T04:52:48Z,deposit,USDT,51.09,,0x69abb49244504e1b963bf15b4210d483
w00132,2025-09-08T06:57:48Z,wager,USDT,21.05,,0x03f00a2978ee45e3abcc36f75df0f619
w00132,2025-09-08T07:14:48Z,payout,USDT,19.28,,0xf666de17f4f14acd958b565cc742706f
w00132,2025-09-08T10:40:48Z,wager,USDT,70.09,,0x0bdcac66c42045c2abefb7dca93b8cf7
w00186,2025-09-08T11:34:45Z,deposit,USDT,75.52,,0xa7e1a83cf6d247deb7635715432fff62
w00186,2025-09-08T12:10:45Z,wager,USDC,27.89,,0x1ce9e39b54d84e16a01b12f54192201d
w00186,2025-09-08T12:33:45Z,payout,USDC,22.06,,0xfe06a2f6a77145ac81b2adad96512d0f
w00132,2025-09-08T14:22:48Z,wager,USDT,21.08,,0x7375c06bd1b34619862683e30cdfd4bf
w00035,2025-09-08T14:54:09Z,deposit,USDT,73.52,,0x0e7399c1049d4e138ede8793d0e21538
w00132,2025-09-08T15:20:48Z,bonus,USDT,6.1,B501,0xb09159f6617d49a4a9c1022460aa197a
w00094,2025-09-08T15:23:52Z,deposit,USDC,21.09,,0x262135999a334c259a3d057ef478deb3
w00190,2025-09-08T16:30:21Z,deposit,USDC,120.08,,0xc8c7c95fa80744a6b134e8ac322e07f4
w00132,2025-09-08T17:30:48Z,wager,USDC,10.14,,0xc8fd3f67dd0b4317ab86b2c07ce93e38
w00132,2025-09-08T18:15:48Z,wager,USDT,38.5,,0xaf4979fe4e90486ea74b0edebb7d785d
w00132,2025-09-08T18:19:48Z,payout,USDT,20.58,,0xf165d39b64074525b074313b02af72e9
w00265,2025-09-08T18:34:03Z,deposit,USDT,78.51,,0xf88e3676216b4ffeb477c920c3ef6606
w00309,2025-09-08T19:17:50Z,deposit,USDT,129.39,,0x3d80014c6f3248079285c37bf88db652
w00094,2025-09-08T19:31:52Z,wager,USDC,43.78,,0xd470e6f05b4840c79903eea22deb71c3
w00191,2025-09-08T20:34:04Z,deposit,USDT,128.0,,0x301b9441945042ff99035ba60dc4d6a5
w00094,2025-09-08T20:46:52Z,wager,USDC,30.62,,0x02e4880383ea4d9b8301ca40bcade094
w00094,2025-09-08T20:51:52Z,payout,USDC,27.24,,0x0a9d94b1ab784974b498934b1dbc042c
w00132,2025-09-08T21:50:48Z,wager,USDT,4.62,,0xb3a5f078b1ae4fe588f73eb88d523df8
w00132,2025-09-08T22:04:48Z,payout,USDT,2.45,,0x219466037eba4fa78532a73feeeb415f
w00094,2025-09-08T22:44:52Z,wager,USDC,51.19,,0xfe46eab1a3c64e7588d70dbfaf2698c2
w00094,2025-09-08T23:07:52Z,payout,USDC,31.54,,0x1a98a6ac66804c88bbf242acee1ae268
w00191,2025-09-08T23:46:04Z,wager,USDC,40.38,,0xf8160ea8d3fd45409e90b51bc8fdbeea
w00191,2025-09-08T23:49:04Z,payout,USDC,34.23,,0x1e883ac76c6c474a9285323f97d686e5
w00132,2025-09-08T23:50:48Z,wager,USDC,67.27,,0x49ca298302bb43ea857c4764bd9b94a2
w00132,2025-09-09T00:18:48Z,payout,USDC,49.97,,0xfdb238e5e638448da95a65b7afb4e7fb
w00094,2025-09-09T01:58:52Z,wager,USDC,47.99,,0x4ca18f13e390430794df55a4dfdc8f93
w00094,2025-09-09T02:05:52Z,payout,USDC,36.02,,0xd9c8fbbb30f144859aa43877faf8aa4d
w00191,2025-09-09T03:38:04Z,wager,USDT,84.76,,0x6097123097544219b615d96e73a0a3b4
w00191,2025-09-09T03:41:04Z,payout,USDT,66.99,,0x4290c4b519744e9b9ab47afd580964ec
w00196,2025-09-09T03:45:00Z,deposit,USDC,73.25,,0x119b0a150f2a481f9882f011fc349805
w00191,2025-09-09T05:41:04Z,wager,USDC,18.04,,0x334396c2aceb4586b8283c33877f8c64
w00191,2025-09-09T05:47:04Z,payout,USDC,11.81,,0xde1cf3adc6bd4e3cbb8f43e01f9b8524
w00196,2025-09-09T06:24:00Z,wager,USDT,29.35,,0x3f5a4507198543b38cef53d7bb255c80
w00196,2025-09-09T06:27:00Z,payout,USDT,22.1,,0x52a7611a40d949d7b798a1f0d5e5a3f2
w00383,2025-09-09T06:37:30Z,deposit,USDC,351.06,,0xa0f156e6557c4cd78c7d1271dab33df8
w00191,2025-09-09T06:40:04Z,bonus,USDC,6.39,B660,0x3d36e246daf4441db10346df87e46739
w00196,2025-09-09T06:54:00Z,bonus,USDT,24.23,B576,0xa38da54e8f4144da9e4caf5ad7089001
w00191,2025-09-09T07:51:04Z,wager,USDC,13.33,,0x7a98d9a8c62c4d2b84502dbc27f3f566
w00196,2025-09-09T08:10:00Z,wager,USDT,16.89,,0xbd0466e581a1480e9a600613bc0ed9d7
w00196,2025-09-09T08:26:00Z,bonus,USDT,21.44,B111,0xd1e1195195bf4bf8800407c839c2403b
w00196,2025-09-09T08:34:00Z,payout,USDT,9.18,,0x5d2bb25c1d704c9bb3106379a6e26802
w00383,2025-09-09T10:03:30Z,wager,USDT,20.28,,0x5a02408422df4149a22683c6b63e89b5
w00191,2025-09-09T10:31:04Z,wager,USDT,18.83,,0x87949bb2da254f919399ea22f7f222b4
w00383,2025-09-09T10:32:30Z,payout,USDT,10.83,,0x62f58819a4714c309118a2dc6361e03d
w00196,2025-09-09T10:34:00Z,wager,USDT,39.09,,0x6855ed0916504a39a041bd9264e958d5
w00191,2025-09-09T10:36:04Z,payout,USDT,13.99,,0x540f9c7422c7416a882a68e22672965b
w00196,2025-09-09T10:53:00Z,payout,USDT,31.24,,0xfa3abafd35b54b668cdee7128e001ba2
w00383,2025-09-09T10:53:30Z,bonus,USDT,17.96,B757,0x19c92161c5624cb5841957dcc3935941
w00196,2025-09-09T10:57:00Z,wager,USDT,5.29,,0xf771b9c602a54bccbe0dba87d403ff7e
w00121,2025-09-09T11:41:37Z,deposit,USDC,34.84,,0x7e5b9ed1f92a4769b129558691c1ad7e
w00383,2025-09-09T12:11:30Z,wager,USDC,4.61,,0x2549a5013d0f4d0c9025355c6b9b603d
w00383,2025-09-09T12:18:30Z,payout,USDC,2.73,,0xd086d1d2929147ed98617cd2a5925a16
w00134,2025-09-09T13:18:02Z,deposit,USDC,111.95,,0x5be5535a6e2a432cb8ec8cd09f430bd4
w00191,2025-09-09T13:51:04Z,wager,USDC,31.31,,0x8e7f487ae7e34f9ea8add89bfeecaec7
w00191,2025-09-09T14:12:04Z,payout,USDC,24.83,,0x9a53c90a821c49f7a853928d24a63159
w00121,2025-09-09T14:59:37Z,wager,USDC,60.18,,0x32f777d94a944b8ca1162cccdab39cd5
w00121,2025-09-09T15:10:37Z,payout,USDC,46.08,,0x5ce988322f6d46278da5abb3467d5782
w00383,2025-09-09T15:16:30Z,wager,USDT,22.35,,0x8575c54ed67f44819b7a398039a6a9dc
w00191,2025-09-09T15:17:04Z,wager,USDT,22.82,,0x1368d2b19d6744ea915b37acd8466d57
w00383,2025-09-09T15:30:30Z,payout,USDT,18.65,,0x0a8d7c9cb5d54a17b13352c1f1b64796
w00121,2025-09-09T15:36:37Z,bonus,USDC,21.61,B904,0x79dded0b273342d48b63d5b3fbd1fea5
w00191,2025-09-09T15:39:04Z,payout,USDT,18.28,,0x5c3a8388683a405da3d040c914d8d39b
w00121,2025-09-09T15:52:37Z,wager,USDT,17.48,,0xb22fa75c0ac74af1b8cd56d55061eba0
w00383,2025-09-09T16:04:30Z,bonus,USDT,6.33,B924,0x5429868390934e92acadf07850847741
w00121,2025-09-09T18:44:37Z,wager,USDC,65.12,,0x2363daccd98d4595ac43959292e80a8b
w00388,2025-09-09T19:09:28Z,deposit,USDT,102.96,,0xac9afcf819124fd5bb44cd438ffc09f2
w00121,2025-09-09T21:22:37Z,wager,USDC,21.15,,0xcf90cf73cabc4b3bacd82b505e2cd7ad
w00388,2025-09-09T21:53:28Z,wager,USDT,14.26,,0x4a96b226c0b140db9e8f0959ebd18788
w00388,2025-09-09T22:09:28Z,bonus,USDT,12.82,B541,0xf5823da14adf47fb9c7d1c4d972565df
w00388,2025-09-09T22:14:28Z,wager,USDT,42.41,,0xf6d4b0d03acd4e0fb7be4d9a6e5829d6
w00388,2025-09-09T22:17:28Z,payout,USDT,33.69,,0x7725667f69f14a8fa443930805809ea0
w00388,2025-09-09T22:20:28Z,payout,USDT,8.38,,0xf67da35bdef5491e930de78d4fad5080
w00121,2025-09-09T23:22:37Z,wager,USDT,32.47,,0x13fad4e421814c96892286833368e62f
w00121,2025-09-09T23:44:37Z,payout,USDT,30.63,,0xab60f7c326f74cc0b4c680f51313a4aa
w00008,2025-09-10T00:19:15Z,deposit,USDT,87.51,,0xc4736c0711e848ebb26d1320ed7eba98
w00008,2025-09-10T01:04:15Z,wager,USDT,7.89,,0x9be12887e5134c63b813cce2fdec8f61
w00121,2025-09-10T01:17:37Z,wager,USDC,21.43,,0x475a4e77759648b1bbf5b8b634692491
w00121,2025-09-10T01:25:37Z,payout,USDC,15.66,,0x17cee8b61dee49c793278974d5201bca
w00008,2025-09-10T01:28:15Z,payout,USDT,4.53,,0xfa901b79a11e4e71a57393d521739292
w00121,2025-09-10T01:41:37Z,bonus,USDC,15.83,B336,0x9a9ff1fb5e114478a1afd8aeb0963765
w00388,2025-09-10T02:08:28Z,wager,USDT,9.71,,0xf6b803d79f974ee99cc866d5bc88eb76
w00388,2025-09-10T02:29:28Z,payout,USDT,7.38,,0x1a6cb4e1753b4b4ba6c078d6e103ec32
w00121,2025-09-10T03:00:37Z,wager,USDT,69.56,,0x52b5df6031f14618b8b795c9d485ce25
w00121,2025-09-10T03:21:37Z,payout,USDT,41.6,,0x620d0f3f335f478a81490d764cd2d8f2
w00391,2025-09-10T13:58:34Z,deposit,USDC,80.31,,0x6b6cd7931c534008a3adbe807d9cbaba
w00391,2025-09-10T18:26:34Z,wager,USDT,39.94,,0xc86a26c705154372a20f26baba3c4001
w00201,2025-09-10T23:11:24Z,deposit,USDT,51.45,,0xd38c3117ae0c4ab8a7b22f218bd066f3
w00372,2025-09-11T02:56:53Z,deposit,USDT,100.27,,0x89b5801698614ca592856a12931a19b5
w00338,2025-09-11T05:07:29Z,deposit,USDC,100.23,,0x0b0ef78ae595476181cb27c51d850c39
w00372,2025-09-11T05:23:53Z,wager,USDC,18.25,,0xd57f34cfbc0c42c0be0110f925ad19bc
w00372,2025-09-11T05:32:53Z,payout,USDC,12.04,,0xf3c469e7fdbf4a03b195e5d0364bbf1d
w00372,2025-09-11T07:16:53Z,wager,USDT,14.43,,0x2b05d771a3da44c789c588a4b6eff662
w00372,2025-09-11T07:24:53Z,payout,USDT,7.88,,0xf8c165f22bbe45178cb70cec17392c41
w00372,2025-09-11T07:50:53Z,bonus,USDT,6.55,B208,0xb2961257cea94e6295babd920291ac9c
w00372,2025-09-11T07:55:53Z,wager,USDC,15.85,,0x950e2562f7f5421684ce91ef5ad8ba29
w00338,2025-09-11T08:02:29Z,wager,USDC,25.55,,0xb9c34d5bee0f4f5ab579a6478b0ea2c0
w00372,2025-09-11T08:16:53Z,payout,USDC,9.31,,0xd7ad11afa6e24d49968db78c0ed1220a
w00338,2025-09-11T08:19:29Z,payout,USDC,16.88,,0xd4a053fc97e84da4b66fc7a23e851397
w00372,2025-09-11T09:11:53Z,wager,USDT,33.08,,0x9c8d8a1644b6459b83b25cb3fb68fa53
w00372,2025-09-11T09:13:53Z,payout,USDT,29.32,,0x5675b09a0bab4de9994f58be99e4c415
w00338,2025-09-11T10:55:29Z,wager,USDC,16.94,,0xf1525c2f30474abfa3f1b0e03b27c5e1
w00338,2025-09-11T11:14:29Z,payout,USDC,10.38,,0x47ef7927a8d84a45b3338dd648bf687c
w00372,2025-09-11T11:49:53Z,wager,USDC,31.58,,0x99604ec15873423189d85ed0b694376d
w00372,2025-09-11T12:10:53Z,payout,USDC,22.03,,0xcc205b737fb645ce9ad1349691b3d26a
w00142,2025-09-11T12:47:27Z,deposit,USDT,54.47,,0x274a3d48c12d41009c56c33376a472e8
w00338,2025-09-11T14:08:29Z,wager,USDT,7.48,,0xaa1bfb95f1014d8b8b985050ff28ae51
w00142,2025-09-11T16:54:27Z,wager,USDC,26.53,,0x6a4af80e890e43e2a80c149d413de87a
w00142,2025-09-11T17:01:27Z,payout,USDC,22.93,,0xb1c7ce3f37814e2b913664c7acdd402d
w00239,2025-09-11T18:26:34Z,deposit,USDC,116.12,,0x63593b61c7094b00b0ee073cd0146dfb
w00142,2025-09-11T20:40:27Z,wager,USDT,29.6,,0x31b1d16a46e743f3b6bf53e3ece5cff6
w00239,2025-09-11T20:49:34Z,payout,USDT,53.29,,0xee31a7e0047f454ba1e5d90913608424
w00239,2025-09-11T20:49:34Z,wager,USDT,73.67,,0x52eae66daf0d4146b2dc0f47ff43d3bb
w00142,2025-09-11T20:54:27Z,payout,USDT,20.24,,0xcd1b6e3dbd364229b0cea277bba7dc3e
w00239,2025-09-11T22:13:34Z,wager,USDT,22.38,,0xef11e14a15df4e019231234a4cd01550
w00239,2025-09-12T00:45:34Z,wager,USDC,13.47,,0xc58922dd3ca1465999675b442ff7afa2
w00239,2025-09-12T01:05:34Z,payout,USDC,9.6,,0xa6787ffbc4f944b284218ad4afac3547
w00239,2025-09-12T03:28:34Z,wager,USDT,13.69,,0x6bceaa110c084eb9ac8840e6fe64d5dd
w00239,2025-09-12T03:41:34Z,payout,USDT,8.54,,0x0eb1231d5422430c890214216974e2c4
w00105,2025-09-12T05:01:18Z,deposit,USDT,98.91,,0xc4e38a6c0e2f497e9f9e56369ef6de94
w00239,2025-09-12T05:28:34Z,wager,USDC,14.52,,0xf4909393cde6453f98e3f40e732d876c
w00239,2025-09-12T05:43:34Z,payout,USDC,13.63,,0x84b7151f023d4ab5a6b8ece09aa0749d
w00171,2025-09-12T06:25:33Z,deposit,USDC,33.85,,0x29ce78ff840d43358824a043b8902d2a
w00105,2025-09-12T07:40:18Z,wager,USDT,35.73,,0xcbfbc5a2b0f9411b8b4d37e1919729f6
w00105,2025-09-12T08:09:18Z,payout,USDT,28.05,,0xa0b9a195cab14246a7fa8a8e191df425
w00171,2025-09-12T08:38:33Z,wager,USDC,22.41,,0xc15c9075da044077a951e0a84f9b3cc8
w00239,2025-09-12T08:53:34Z,wager,USDC,21.92,,0x770dd44771d54f2ea9831fe79b04d9f9
w00239,2025-09-12T09:01:34Z,payout,USDC,13.6,,0xa13f4d52f123480789f49090c2196cbf
w00171,2025-09-12T09:06:33Z,payout,USDC,14.54,,0x19f6a240e46d456390ec567f899fb318
w00171,2025-09-12T09:18:33Z,bonus,USDC,11.74,B961,0xa61d137c4d0345e3b5a3c3e917057dcf
w00105,2025-09-12T09:52:18Z,wager,USDT,20.19,,0x607514cfacfb46f7bb9c33b1ff6f3dce
w00105,2025-09-12T10:01:18Z,payout,USDT,12.97,,0x752058f21abc40b68a3741e5a7732324
w00105,2025-09-12T10:31:18Z,wager,USDC,62.86,,0x2fae9b3a893f45d0ad995fdb398d307e
w00105,2025-09-12T10:49:18Z,payout,USDC,51.62,,0xcc4a83a19fb844bb91a7485849099d61
w00171,2025-09-12T11:29:33Z,wager,USDT,9.12,,0x5915861579044a78aec69a0b2599b330
w00171,2025-09-12T11:53:33Z,payout,USDT,8.45,,0x2a207f7cfc564387b258be0571591d48
w00013,2025-09-12T12:15:55Z,deposit,USDT,71.09,,0xb41c01f3795d4025a38764a70ed78c7e
w00171,2025-09-12T12:33:33Z,wager,USDC,20.09,,0x31e43ebb2f7f49dd9960822592e3d040
w00105,2025-09-12T12:36:18Z,wager,USDC,20.38,,0x34b00cff128f45a383f9a9eeba9a8562
w00030,2025-09-12T12:45:27Z,deposit,USDT,173.0,,0x82243193daa041b380f628a3bd6e7db6
w00171,2025-09-12T13:00:33Z,payout,USDC,13.29,,0xc26d3badc0584bb293ac4bde4d76f746
w00105,2025-09-12T14:59:18Z,wager,USDC,56.61,,0xc0cb05dc30fa40248dbf74764bc767df
w00013,2025-09-12T16:29:55Z,wager,USDC,54.73,,0xee19fc2161b4452b8f78631ba87e8e2d
w00013,2025-09-12T16:33:55Z,payout,USDC,48.27,,0x02f57c448a534d759bd3acd1d34333d0
w00030,2025-09-12T17:31:27Z,wager,USDT,49.97,,0x6701377c2f2542ed868e3f0ce937bb47
w00030,2025-09-12T17:50:27Z,payout,USDT,43.19,,0xd789683f45a8474d9b19ff5bea1c44c3
w00013,2025-09-12T18:12:55Z,wager,USDT,77.23,,0x277823ad9377432a9e03b112c7a11c34
w00013,2025-09-12T18:26:55Z,payout,USDT,40.02,,0x0b596053e5f24356a8a249c08a4e6d47
w00013,2025-09-12T18:27:55Z,wager,USDT,34.35,,0x3344cec34a2b438a80f8404be92672bd
w00105,2025-09-12T18:44:18Z,wager,USDC,15.02,,0xd541f94c01a8470baf9f9a7c07081672
w00105,2025-09-12T18:44:18Z,payout,USDC,9.08,,0x0a72aa03057647469a781cb8ffe570b3
w00141,2025-09-12T19:32:31Z,deposit,USDC,129.39,,0xa2657ad5cf84458290228c4dfdb4ed40
w00030,2025-09-12T20:12:27Z,wager,USDC,12.89,,0x5c2d9e2d4e734b608d81bfcd3779dd9d
w00030,2025-09-12T20:18:27Z,payout,USDC,8.75,,0x72d38c2ca8274b119e2a44556128f56f
w00013,2025-09-12T21:26:55Z,wager,USDT,24.4,,0xcc9be457d700411fadba8d57d7d9cdac
w00013,2025-09-12T21:32:55Z,payout,USDT,12.55,,0x059b9a5469054642a2c979ff6fc655cf
w00030,2025-09-12T21:34:27Z,wager,USDC,37.77,,0x5470a95fe840447aa649d64e029f945d
w00013,2025-09-12T22:18:55Z,wager,USDC,13.79,,0x48bfe85d20b14a5fb4e9814434f3a7a5
w00096,2025-09-12T23:33:05Z,deposit,USDC,82.1,,0xd79ae6fa1e69460198ec61629e64f626
w00183,2025-09-13T03:22:54Z,deposit,USDT,148.22,,0x524649f5adb34376ba64277e84c9bf4d
w00292,2025-09-13T06:29:04Z,deposit,USDC,157.17,,0x2fdc3c3fda1446dfb0c3a6d0425a7390
w00315,2025-09-13T08:56:14Z,deposit,USDC,78.98,,0xc1011ae8263f40db93f1900b71347b47
w00315,2025-09-13T10:56:14Z,wager,USDT,21.37,,0x58e6191350b5483a828170d0a63b50c1
w00315,2025-09-13T11:23:14Z,payout,USDT,19.25,,0x72a3b6e0fca94cb296958404445d01b3
w00315,2025-09-13T11:49:14Z,wager,USDT,38.86,,0xa2ca35c0826f4d27bd8f3d2d8d563817
w00315,2025-09-13T11:52:14Z,bonus,USDT,5.86,B624,0x85a5bf4bc9e34b478548aba22a8174ac
w00315,2025-09-13T12:33:14Z,wager,USDC,40.97,,0x4cc7af8da209417d9dfbe590e4f8e581
w00315,2025-09-13T12:42:14Z,payout,USDC,22.33,,0x83abd9a275704fc0811f1c646272e2f7
w00198,2025-09-13T13:50:21Z,deposit,USDC,57.42,,0x4436a49da413435d9bacaffac7da7483
w00315,2025-09-13T15:06:14Z,wager,USDT,23.1,,0x5de1a6fa72194a888afb27bd74f243b6
w00315,2025-09-13T15:11:14Z,payout,USDT,19.2,,0x87ac7f1ce35445c989300e464882bb7f
w00315,2025-09-13T15:23:14Z,wager,USDT,13.52,,0x95516321da6b4b0cbafc560d6e5a2faa
w00315,2025-09-13T15:42:14Z,payout,USDT,12.27,,0xea7dcb349ffc421c947421e837124cea
w00198,2025-09-13T17:47:21Z,wager,USDT,28.53,,0x43b3f0f6a5e64dd2a49d496ca09a462e
w00198,2025-09-13T18:17:21Z,wager,USDC,46.81,,0x06dd696abe7447479b8ae6e037e506f0
w00198,2025-09-13T18:22:21Z,payout,USDC,34.38,,0x0eb692cad8024f2888375122218febcb
w00114,2025-09-13T18:34:41Z,deposit,USDT,96.44,,0x9783e542cac94904937d4d2aecc12733
w00198,2025-09-13T18:49:21Z,wager,USDC,47.91,,0xae1b335de97543a5bd915180b3bbd22f
w00198,2025-09-13T19:04:21Z,payout,USDC,26.71,,0x22116117863a4bfa83fca4dd2f6f7ea2
w00315,2025-09-13T19:11:14Z,wager,USDC,26.75,,0x2477efdf2c4f4e7e933ba4afb7a17205
w00315,2025-09-13T19:36:14Z,payout,USDC,13.88,,0x0def689c35ee4418891385b0129f03d1
w00149,2025-09-13T19:46:01Z,deposit,USDC,54.97,,0x03ec53260d774303aabed8fde9b8fff7
w00315,2025-09-13T20:05:14Z,bonus,USDC,18.55,B951,0xd3f8e4cc5f8b4b26aa5a720b17401f0d
w00114,2025-09-13T20:41:41Z,wager,USDC,10.47,,0x7de2d896e01a4fa58698b9cf94c41706
w00114,2025-09-13T21:00:41Z,payout,USDC,6.81,,0x075bcd80c3e24fd4836b31e517ae5519
w00114,2025-09-13T21:16:41Z,wager,USDC,37.82,,0xe1259981025b417aba7add420ae32aba
w00114,2025-09-13T21:40:41Z,payout,USDC,25.69,,0x5a8e54827d7945019d16b5ee2fd03cde
w00198,2025-09-13T22:13:21Z,wager,USDC,16.77,,0xdaf852e9330b4933a0d8a58d590b485e
w00198,2025-09-13T22:14:21Z,payout,USDC,14.29,,0xd95a4c4bd0e049fdb9c89500692e361c
w00114,2025-09-13T22:46:41Z,wager,USDC,68.25,,0xe84820a42e5049ae87d2fe1c5f21b693
w00114,2025-09-13T22:47:41Z,payout,USDC,62.38,,0x8aa1fee6d2d24d8cb7ba9d298470043f
w00114,2025-09-13T23:19:41Z,bonus,USDC,14.31,B574,0x6a99a4f76821427ba72576cec57a1b6b
w00249,2025-09-14T01:08:17Z,deposit,USDC,89.12,,0x84e16ffcfb5e4af3b99f79ef9007d553
w00114,2025-09-14T01:53:41Z,wager,USDT,30.35,,0x3cab6d76751e44ad8202b3045345e2b8
w00114,2025-09-14T02:11:41Z,payout,USDT,21.35,,0xfcc1f7a44d6b49c3a4ca4373253cc301
w00114,2025-09-14T04:55:41Z,wager,USDC,46.66,,0x2de92fe80d6e4ac892d460796f6b5d6a
w00114,2025-09-14T05:01:41Z,payout,USDC,27.03,,0x79270aa0bff145fc95b42c75e699df82
w00114,2025-09-14T05:18:41Z,bonus,USDC,8.31,B600,0x633b241532da4c319841bf9d90f40e3c
w00279,2025-09-14T06:59:29Z,deposit,USDT,108.42,,0x7f76f5b31cf14b39bbea22d40f21321a
w00046,2025-09-14T07:48:42Z,deposit,USDT,55.81,,0xd5bc6104641940feaa59c4f6bc0de48d
w00288,2025-09-14T08:17:45Z,deposit,USDT,45.0,,0x8afd0572556f462398ce8b47da291228
w00114,2025-09-14T08:50:41Z,wager,USDC,56.1,,0x3f3165e3ef0646e98beda65691513917
w00279,2025-09-14T09:15:29Z,wager,USDC,79.2,,0x3758f8b755ec4d3c802c9dd29a690641
w00114,2025-09-14T09:17:41Z,payout,USDC,44.01,,0xd884e42e41724295ae5a5c5905c19b3d
w00279,2025-09-14T09:40:29Z,payout,USDC,73.64,,0x753918c8e7db43c890a2177acbef513f
w00114,2025-09-14T10:44:41Z,wager,USDT,16.63,,0x9d65d4327e1b498fbcbb465ef549a608
w00151,2025-09-14T10:57:36Z,deposit,USDC,127.97,,0x89fa3416b91441b7b089bfc3b3edecd3
w00151,2025-09-14T11:34:36Z,wager,USDT,90.72,,0x9804d36a79124fcfa48167bf5109b8d6
w00041,2025-09-14T12:19:37Z,deposit,USDT,96.53,,0x96e57a95ffcf44b1b50aef9c45e94af0
w00151,2025-09-14T12:32:36Z,wager,USDC,81.11,,0x1b0d01b4291c4dddbddb590d9138f1e8
w00151,2025-09-14T12:33:36Z,payout,USDC,40.59,,0x04f6498c49194a8a894923e12da5cf7a
w00065,2025-09-14T14:56:34Z,deposit,USDT,44.57,,0x82f42c6c0f5942579b6ddbac3837f4d8
w00151,2025-09-14T15:26:36Z,wager,USDC,25.89,,0x60289142ee0f4212aa27a65a3f4fb46c
w00151,2025-09-14T15:29:36Z,payout,USDC,18.4,,0x22559de0e1d54854aa8e923f663a25f5
w00151,2025-09-14T16:06:36Z,bonus,USDC,13.52,B496,0xde1c6f734bd24b93a5807ef5d27e74b0
w00088,2025-09-14T17:24:11Z,deposit,USDT,24.63,,0x4cc511ffcf914d9b93b33d32be42414d
w00151,2025-09-14T18:03:36Z,wager,USDT,36.89,,0x515a95b60cc744d38e4f21b0a0c749db
w00151,2025-09-14T18:04:36Z,payout,USDT,23.4,,0xb5dbb87cf3d34bf18fc95eb6e81a361a
w00151,2025-09-14T18:24:36Z,bonus,USDT,20.46,B183,0x818936bbfff44e8c886c8e49e14dab56
w00088,2025-09-14T19:19:11Z,wager,USDT,49.74,,0x08a3562103b3455293114c25aeb19aa4
w00268,2025-09-14T19:19:27Z,deposit,USDC,114.71,,0xecc80ac3f76e4467a29f2a0d74a0eb8c
w00088,2025-09-14T19:31:11Z,payout,USDT,36.78,,0xd230982f52e8403fbda14d8839262fea
w00088,2025-09-14T19:37:11Z,wager,USDC,37.7,,0x9d07269d5ccc42e4a4b95e39807b6547
w00088,2025-09-14T19:52:11Z,wager,USDC,78.78,,0xb3002d5a97ba46b48a6387b5aa0a7ac6
w00242,2025-09-14T20:08:07Z,deposit,USDT,39.36,,0x092b93578517484188e64916c84efb9f
w00065,2025-09-14T20:10:34Z,wager,USDC,11.59,,0xd0941162795c470f9c8b8ae7254d6426
w00088,2025-09-14T20:14:11Z,payout,USDC,43.11,,0x6463dee26aa447fda4295eafa09359d0
w00065,2025-09-14T20:25:34Z,payout,USDC,10.73,,0xeb771a6b8040477f865beafacde349f0
w00268,2025-09-14T21:57:27Z,wager,USDC,27.86,,0x5fe07755ca204a13b71fe79564a0e7af
w00268,2025-09-14T22:19:27Z,payout,USDC,17.75,,0x0bdf892062414fff90e573f96b7babfb
w00210,2025-09-14T23:36:03Z,deposit,USDT,70.84,,0x0a53093cc49d483398b1b14e929f364d
w00065,2025-09-14T23:53:34Z,wager,USDC,16.62,,0xec289a1d12024be7bdb4f4ef56b7a7a6
w00065,2025-09-14T23:55:34Z,payout,USDC,8.73,,0xf4d65d994f84464aadb6033f32901353
w00268,2025-09-14T23:58:27Z,wager,USDC,30.21,,0x6637cd4bdd684caa92d99979896e741b
w00268,2025-09-15T00:12:27Z,payout,USDC,18.93,,0x4fb41d27384847308101473b01f1806b
w00210,2025-09-15T01:04:03Z,wager,USDT,9.62,,0xac9cb86140cc48b2be01c2dd48cb30d6
w00242,2025-09-15T01:13:07Z,wager,USDC,28.67,,0x15cd07bcac34434ebb3ea63e7e7f9e59
w00210,2025-09-15T01:26:03Z,payout,USDT,6.1,,0x65d64a49968348079737139a7b79949a
w00242,2025-09-15T01:30:07Z,payout,USDC,15.81,,0xfa5ae030c42140a3bace7856033ed38f
w00210,2025-09-15T02:17:03Z,wager,USDC,18.27,,0xe716bf8d61d24ff5872bbd393e538503
w00210,2025-09-15T02:30:03Z,payout,USDC,15.57,,0x24f6de17284d470a996ff2ba0e98efb2
w00268,2025-09-15T02:59:27Z,wager,USDT,9.68,,0xf18efea0065744b5afb8488b8b3cb72e
w00268,2025-09-15T03:06:27Z,payout,USDT,7.2,,0xb51d4e35396f46df880cb74b92418e00
w00242,2025-09-15T03:10:07Z,wager,USDT,34.59,,0xb87db5c8a360404895fd5b91bfaa4dd6
w00242,2025-09-15T03:19:07Z,payout,USDT,20.8,,0xf0737c2b270f4077b057f27a3c9260aa
w00065,2025-09-15T03:28:34Z,wager,USDC,26.95,,0x4e17bde344fc44d5aeaa1431583dac1d
w00065,2025-09-15T03:38:34Z,payout,USDC,20.1,,0x4ca76e8f120a465e99f39ea4a026b89f
w00242,2025-09-15T03:43:07Z,wager,USDT,32.61,,0x31928e9e0d924fd2916b812de7ae53df
w00242,2025-09-15T04:16:07Z,bonus,USDT,15.47,B672,0x120542b0b2bd45ec8882f592df7b4fc1
